Sample Size,Mean Estimate,Lower Bound,Upper Bound
104.0,0.9989464915985615,0.9973303868706281,1.0005625963264948
105.0,0.9984078371186909,0.9967917323907575,1.0000239418466241
106.0,0.998456146046461,0.9968400413185277,1.0000722507743944
107.0,0.9979321134549352,0.9963160087270018,0.9995482181828685
108.0,0.9976009696125415,0.9959848648846081,0.9992170743404749
109.0,0.9978667827604627,0.9962506780325293,0.9994828874883961
110.0,0.9976694711227821,0.9960533663948488,0.9992855758507155
111.0,0.9974692428410425,0.9958531381131092,0.9990853475689759
112.0,0.9973209013806675,0.9957047966527341,0.9989370061086009
113.0,0.9980771244966314,0.996461019768698,0.9996932292245648
114.0,0.9980468127818736,0.9964307080539402,0.999662917509807
115.0,0.9981759603067641,0.9965598555788308,0.9997920650346975
116.0,0.9980364003191428,0.9964202955912094,0.9996525050470761
117.0,0.9981982312844104,0.996582126556477,0.9998143360123438
118.0,0.998301162426233,0.9966850576982996,0.9999172671541664
119.0,0.9982347269256749,0.9966186221977416,0.9998508316536083
120.0,0.9983496144214776,0.9967335096935442,0.999965719149411
121.0,0.9982987686116408,0.9966826638837074,0.9999148733395742
122.0,0.9981779506413072,0.9965618459133738,0.9997940553692406
123.0,0.9981537787467535,0.9965376740188201,0.9997698834746869
124.0,0.9981969931472812,0.9965808884193478,0.9998130978752146
125.0,0.9981940982541658,0.9965779935262324,0.9998102029820992
126.0,0.9978097846728736,0.9961936799449402,0.999425889400807
127.0,0.9978933661997188,0.9962772614717854,0.9995094709276522
128.0,0.9977184342974598,0.9961023295695264,0.9993345390253932
129.0,0.9975602513651513,0.9959441466372179,0.9991763560930846
130.0,0.9977194778398359,0.9961033731119026,0.9993355825677693
131.0,0.9976210440489961,0.9960049393210627,0.9992371487769295
132.0,0.9976832404533239,0.9960671357253905,0.9992993451812573
133.0,0.9983464159807364,0.996730311252803,0.9999625207086698
134.0,0.9985486913064746,0.9969325865785412,1.000164796034408
135.0,0.9987191111572389,0.9971030064293055,1.0003352158851722
136.0,0.9984996159340689,0.9968835112061355,1.0001157206620022
137.0,0.9983975055074449,0.9967814007795115,1.0000136102353783
138.0,0.9984363443270694,0.996820239599136,1.0000524490550027
139.0,0.998544063176455,0.9969279584485217,1.0001601679043883
140.0,0.9984608099383576,0.9968447052104242,1.000076914666291
141.0,0.9985960808547423,0.9969799761268089,1.0002121855826756
142.0,0.9985434820177879,0.9969273772898545,1.0001595867457211
143.0,0.9986101422996854,0.996994037571752,1.0002262470276186
144.0,0.998516773760543,0.9969006690326097,1.0001328784884764
145.0,0.9984348754334749,0.9968187707055415,1.0000509801614081
146.0,0.9981843831492321,0.9965682784212987,0.9998004878771655
147.0,0.9974706135376723,0.9958545088097389,0.9990867182656057
148.0,0.9976049492745355,0.9959888445466021,0.9992210540024689
149.0,0.9974180406214475,0.9958019358935141,0.9990341453493808
150.0,0.9974564380541805,0.9958403333262471,0.9990725427821139
151.0,0.9979568527431646,0.9963407480152312,0.999572957471098
152.0,0.9976016675495546,0.9959855628216212,0.999217772277488
153.0,0.9974156067933025,0.9957995020653692,0.9990317115212359
154.0,0.9976881323732191,0.9960720276452857,0.9993042371011525
155.0,0.9976366390097899,0.9960205342818566,0.9992527437377233
156.0,0.9976698764737563,0.9960537717458229,0.9992859812016897
157.0,0.997620178479593,0.9960040737516596,0.9992362832075263
158.0,0.9976613127113158,0.9960452079833824,0.9992774174392491
159.0,0.9976257838095195,0.9960096790815861,0.9992418885374529
160.0,0.9977816264485734,0.99616552172064,0.9993977311765068
161.0,0.9976237958870336,0.9960076911591003,0.999239900614967
162.0,0.9976699350154445,0.9960538302875112,0.9992860397433779
163.0,0.9974528978627467,0.9958367931348133,0.9990690025906801
164.0,0.9973840598844681,0.9957679551565347,0.9990001646124015
165.0,0.9974273111150632,0.9958112063871298,0.9990434158429966
166.0,0.997548978792386,0.9959328740644526,0.9991650835203194
167.0,0.9973445315424079,0.9957284268144745,0.9989606362703413
168.0,0.9973615409170326,0.9957454361890992,0.9989776456449659
169.0,0.9974438358697487,0.9958277311418153,0.9990599405976821
170.0,0.9973527522550407,0.9957366475271073,0.9989688569829741
171.0,0.9972101450864426,0.9955940403585092,0.998826249814376
172.0,0.9975977167818254,0.995981612053892,0.9992138215097588
173.0,0.997326188338801,0.9957100836108677,0.9989422930667344
174.0,0.9972311842459465,0.9956150795180131,0.9988472889738799
175.0,0.9971159963810854,0.995499891653152,0.9987321011090188
176.0,0.9971319758509584,0.995515871123025,0.9987480805788918
177.0,0.9970822541208121,0.9954661493928787,0.9986983588487455
178.0,0.9971151375275764,0.995499032799643,0.9987312422555098
179.0,0.9970683811238309,0.9954522763958975,0.9986844858517643
180.0,0.9969991660091894,0.995383061281256,0.9986152707371228
181.0,0.9973972859625709,0.9957811812346375,0.9990133906905043
182.0,0.9971803738294363,0.9955642691015029,0.9987964785573696
183.0,0.9973298825258687,0.9957137777979354,0.9989459872538021
184.0,0.9973315590370567,0.9957154543091233,0.9989476637649901
185.0,0.9971170660854175,0.9955009613574841,0.9987331708133509
186.0,0.9972555798786435,0.9956394751507102,0.9988716846065769
187.0,0.9970812819753743,0.9954651772474409,0.9986973867033077
188.0,0.9969989275861575,0.9953828228582241,0.9986150323140909
189.0,0.9969594507298821,0.9953433460019487,0.9985755554578155
190.0,0.9969439906638501,0.9953278859359167,0.9985600953917835
191.0,0.9967390167883378,0.9951229120604044,0.9983551215162711
192.0,0.9967755210865125,0.9951594163585791,0.9983916258144458
193.0,0.9968254084713096,0.9952093037433762,0.998441513199243
194.0,0.9967696858434525,0.9951535811155191,0.9983857905713859
195.0,0.9969243127321475,0.9953082080042142,0.9985404174600809
196.0,0.9968853709929809,0.9952692662650475,0.9985014757209143
197.0,0.9970679557694262,0.9954518510414928,0.9986840604973596
198.0,0.9969361490807038,0.9953200443527704,0.9985522538086372
199.0,0.9969485208772948,0.9953324161493614,0.9985646256052282
200.0,0.9965686613499123,0.9949525566219789,0.9981847660778457
201.0,0.9965852645328065,0.9949691598048731,0.9982013692607399
202.0,0.9966637937483824,0.995047689020449,0.9982798984763158
203.0,0.996794324285432,0.9951782195574986,0.9984104290133654
204.0,0.996838149608804,0.9952220448808706,0.9984542543367374
205.0,0.9970124991358184,0.995396394407885,0.9986286038637517
206.0,0.9970202232879036,0.9954041185599702,0.998636328015837
207.0,0.997013092568369,0.9953969878404356,0.9986291972963024
208.0,0.9972145613765034,0.99559845664857,0.9988306661044368
209.0,0.9972394806216599,0.9956233758937265,0.9988555853495933
210.0,0.9971056042150238,0.9954894994870904,0.9987217089429572
211.0,0.9972302516787793,0.9956141469508459,0.9988463564067127
212.0,0.9972246411962908,0.9956085364683575,0.9988407459242242
213.0,0.9973559614209988,0.9957398566930654,0.9989720661489322
214.0,0.9972568973866281,0.9956407926586948,0.9988730021145615
215.0,0.9973749986464486,0.9957588939185152,0.998991103374382
216.0,0.9975756066821977,0.9959595019542643,0.9991917114101311
217.0,0.997722818060741,0.9961067133328076,0.9993389227886744
218.0,0.997720427772143,0.9961043230442096,0.9993365325000764
219.0,0.9976971753511903,0.9960810706232569,0.9993132800791237
220.0,0.9974623440394189,0.9958462393114855,0.9990784487673523
221.0,0.9974680309103806,0.9958519261824472,0.999084135638314
222.0,0.9973845481303827,0.9957684434024493,0.9990006528583161
223.0,0.9973337345148386,0.9957176297869053,0.998949839242772
224.0,0.9975016359548942,0.9958855312269608,0.9991177406828275
225.0,0.997647072233299,0.9960309675053656,0.9992631769612323
226.0,0.9977269597159933,0.99611085498806,0.9993430644439267
227.0,0.9976100330859501,0.9959939283580167,0.9992261378138835
228.0,0.9975429358295955,0.9959268311016621,0.9991590405575289
229.0,0.9975718646828288,0.9959557599548954,0.9991879694107622
230.0,0.9974308763163376,0.9958147715884043,0.999046981044271
231.0,0.9974459374882202,0.9958298327602868,0.9990620422161536
232.0,0.9975225742515244,0.995906469523591,0.9991386789794577
233.0,0.9976522221482931,0.9960361174203597,0.9992683268762265
234.0,0.9978389043396294,0.996222799611696,0.9994550090675628
235.0,0.9979927417611639,0.9963766370332305,0.9996088464890973
236.0,0.9981502747871187,0.9965341700591853,0.9997663795150521
237.0,0.9983002764563197,0.9966841717283863,0.9999163811842531
238.0,0.9983916755220825,0.9967755707941491,1.0000077802500158
239.0,0.998423070445792,0.9968069657178587,1.0000391751737254
240.0,0.9984762685062699,0.9968601637783365,1.0000923732342033
241.0,0.9985985698674734,0.99698246513954,1.0002146745954068
242.0,0.9986826008588404,0.997066496130907,1.0002987055867738
243.0,0.998619433657356,0.9970033289294226,1.0002355383852892
244.0,0.9987092457484233,0.99709314102049,1.0003253504763567
245.0,0.998840365829215,0.9972242611012816,1.0004564705571484
246.0,0.998693327582954,0.9970772228550207,1.0003094323108874
247.0,0.9987160666410893,0.9970999619131559,1.0003321713690225
248.0,0.9985680535856413,0.9969519488577079,1.0001841583135747
249.0,0.9986202623223227,0.9970041575943893,1.000236367050256
250.0,0.9984306808785983,0.9968145761506649,1.0000467856065316
251.0,0.9984607956650385,0.9968446909371051,1.000076900392972
252.0,0.9985384273102575,0.9969223225823242,1.0001545320381908
253.0,0.9984234679291623,0.9968073632012289,1.0000395726570956
254.0,0.9984731685678946,0.9968570638399612,1.000089273295828
255.0,0.9983920161353416,0.9967759114074082,1.000008120863275
256.0,0.9985158381770222,0.9968997334490888,1.0001319429049556
257.0,0.9984986425980965,0.9968825378701631,1.00011474732603
258.0,0.9983264334422982,0.9967103287143648,0.9999425381702316
259.0,0.9985284233204533,0.9969123185925199,1.0001445280483867
260.0,0.9986181406622703,0.9970020359343369,1.0002342453902036
261.0,0.9986016265294919,0.9969855218015585,1.0002177312574252
262.0,0.998617347133659,0.9970012424057256,1.0002334518615923
263.0,0.9985275845722926,0.9969114798443592,1.000143689300226
264.0,0.9983345738026054,0.996718469074672,0.9999506785305388
265.0,0.9983015739981635,0.9966854692702302,0.9999176787260969
266.0,0.9984773146454097,0.9968612099174763,1.000093419373343
267.0,0.9985798372619363,0.9969637325340029,1.0001959419898696
268.0,0.9986971698294544,0.9970810651015211,1.0003132745573877
269.0,0.9984510048765961,0.9968349001486627,1.0000671096045295
270.0,0.9985075848018923,0.9968914800739589,1.0001236895298256
271.0,0.9984835387162331,0.9968674339882997,1.0000996434441665
272.0,0.9985605961933395,0.9969444914654061,1.0001767009212728
273.0,0.9984789207459764,0.996862816018043,1.0000950254739098
274.0,0.9983021241627938,0.9966860194348605,0.9999182288907272
275.0,0.9981950711414365,0.9965789664135031,0.9998111758693699
276.0,0.9981036242965579,0.9964875195686245,0.9997197290244912
277.0,0.9981091632072188,0.9964930584792854,0.9997252679351522
278.0,0.9980069794141914,0.996390874686258,0.9996230841421248
279.0,0.9981041760057776,0.9964880712778442,0.999720280733711
280.0,0.9981750898109256,0.9965589850829922,0.999791194538859
281.0,0.9982933150316654,0.996677210303732,0.9999094197595988
282.0,0.9982199584766506,0.9966038537487172,0.999836063204584
283.0,0.9982847392275506,0.9966686344996172,0.999900843955484
284.0,0.9983269467589982,0.9967108420310649,0.9999430514869316
285.0,0.9983504368785235,0.9967343321505902,0.9999665416064569
286.0,0.9982170207800728,0.9966009160521394,0.9998331255080062
287.0,0.9982056233531602,0.9965895186252268,0.9998217280810936
288.0,0.998298584620623,0.9966824798926897,0.9999146893485564
289.0,0.9981662659609434,0.99655016123301,0.9997823706888768
290.0,0.9981850182678846,0.9965689135399513,0.999801122995818
291.0,0.9979206191238292,0.9963045143958958,0.9995367238517626
292.0,0.9979257503077639,0.9963096455798305,0.9995418550356973
293.0,0.9979223856549662,0.9963062809270328,0.9995384903828995
294.0,0.9979793301884736,0.9963632254605402,0.999595434916407
295.0,0.9978895885282462,0.9962734838003128,0.9995056932561796
296.0,0.9978315821384346,0.9962154774105012,0.999447686866368
297.0,0.9976744153474421,0.9960583106195087,0.9992905200753754
298.0,0.9979141568715851,0.9962980521436517,0.9995302615995185
299.0,0.998013879713709,0.9963977749857756,0.9996299844416424
300.0,0.9981581513918847,0.9965420466639513,0.9997742561198181
301.0,0.9983661994720013,0.996750094744068,0.9999823041999347
302.0,0.9984701187900111,0.9968540140620777,1.0000862235179444
303.0,0.9985160867101924,0.996899981982259,1.0001321914381258
304.0,0.9985830189704334,0.9969669142425001,1.0001991236983667
305.0,0.9984369797269101,0.9968208749989768,1.0000530844548434
306.0,0.9983077108812214,0.996691606153288,0.9999238156091548
307.0,0.9982165106844402,0.9966004059565068,0.9998326154123736
308.0,0.9980799702575897,0.9964638655296563,0.999696074985523
309.0,0.9981926405626762,0.9965765358347428,0.9998087452906096
310.0,0.9981802000244966,0.9965640952965632,0.99979630475243
311.0,0.998062922464341,0.9964468177364076,0.9996790271922744
312.0,0.9980613473033838,0.9964452425754504,0.9996774520313172
313.0,0.9980009930359643,0.996384888308031,0.9996170977638977
314.0,0.9981068179635453,0.9964907132356119,0.9997229226914787
315.0,0.9980151064081019,0.9963990016801685,0.9996312111360353
316.0,0.9979792477302277,0.9963631430022943,0.9995953524581611
317.0,0.9977877480004396,0.9961716432725062,0.999403852728373
318.0,0.9981639212175526,0.9965478164896192,0.999780025945486
319.0,0.9981195127072084,0.9965034079792751,0.9997356174351418
320.0,0.9981311429819726,0.9965150382540392,0.999747247709906
321.0,0.9981601823768906,0.9965440776489572,0.999776287104824
322.0,0.9981272462715544,0.996511141543621,0.9997433509994877
323.0,0.998131103727627,0.9965149989996936,0.9997472084555604
324.0,0.99815782338455,0.9965417186566166,0.9997739281124833
325.0,0.9982482470434698,0.9966321423155364,0.9998643517714032
326.0,0.9982984036205481,0.9966822988926147,0.9999145083484815
327.0,0.9981370955110571,0.9965209907831237,0.9997532002389905
328.0,0.9981955773679202,0.9965794726399868,0.9998116820958536
329.0,0.9981049876286666,0.9964888829007332,0.9997210923566
330.0,0.9981490622682956,0.9965329575403622,0.999765166996229
331.0,0.998223254506241,0.9966071497783077,0.9998393592341744
332.0,0.9982321906246834,0.99661608589675,0.9998482953526168
333.0,0.9981077983695223,0.996491693641589,0.9997239030974557
334.0,0.9982139574519774,0.996597852724044,0.9998300621799108
335.0,0.9982394466593861,0.9966233419314527,0.9998555513873195
336.0,0.9981176319351851,0.9965015272072517,0.9997337366631185
337.0,0.9980492094391802,0.9964331047112468,0.9996653141671136
338.0,0.9980406518663302,0.9964245471383968,0.9996567565942636
339.0,0.9981417373722079,0.9965256326442745,0.9997578421001413
340.0,0.9981212548254575,0.9965051500975242,0.9997373595533909
341.0,0.9981239934312877,0.9965078887033543,0.999740098159221
342.0,0.9981562680361937,0.9965401633082603,0.9997723727641271
343.0,0.9980334634695228,0.9964173587415894,0.9996495681974562
344.0,0.9979458544188435,0.9963297496909101,0.9995619591467769
345.0,0.998020681381304,0.9964045766533706,0.9996367861092373
346.0,0.9981265774731322,0.9965104727451988,0.9997426822010655
347.0,0.9981166888113793,0.9965005840834459,0.9997327935393127
348.0,0.9979566223709601,0.9963405176430267,0.9995727270988934
349.0,0.9980302167473774,0.996414112019444,0.9996463214753107
350.0,0.9978786953358828,0.9962625906079494,0.9994948000638162
351.0,0.9979326022481027,0.9963164975201693,0.999548706976036
352.0,0.998073686842503,0.9964575821145696,0.9996897915704364
353.0,0.9981555143899304,0.996539409661997,0.9997716191178638
354.0,0.9980728059134863,0.996456701185553,0.9996889106414197
355.0,0.9982817504262501,0.9966656456983167,0.9998978551541835
356.0,0.9982827019488918,0.9966665972209584,0.9998988066768252
357.0,0.9982873680029271,0.9966712632749937,0.9999034727308604
358.0,0.9982397071827802,0.9966236024548468,0.9998558119107136
359.0,0.998124633019929,0.9965085282919957,0.9997407377478624
360.0,0.9980799370099714,0.996463832282038,0.9996960417379048
361.0,0.9979982640378938,0.9963821593099604,0.9996143687658272
362.0,0.998033643428594,0.9964175387006606,0.9996497481565274
363.0,0.9980423406450808,0.9964262359171474,0.9996584453730142
364.0,0.9979799901449926,0.9963638854170592,0.999596094872926
365.0,0.9980295851219415,0.9964134803940081,0.9996456898498749
366.0,0.9979928555022389,0.9963767507743055,0.9996089602301723
367.0,0.9979600373661645,0.9963439326382311,0.9995761420940978
368.0,0.9980773266427656,0.9964612219148322,0.999693431370699
369.0,0.9981083299647061,0.9964922252367727,0.9997244346926395
370.0,0.998212079481304,0.9965959747533706,0.9998281842092374
371.0,0.9982800759575203,0.9966639712295869,0.9998961806854537
372.0,0.9982907355423647,0.9966746308144313,0.9999068402702981
373.0,0.9982773086781304,0.996661203950197,0.9998934134060637
374.0,0.9981130673142399,0.9964969625863065,0.9997291720421733
375.0,0.9981333423814164,0.996517237653483,0.9997494471093498
376.0,0.9980120177147217,0.9963959129867883,0.9996281224426551
377.0,0.9979074631953616,0.9962913584674282,0.999523567923295
378.0,0.9978654596126457,0.9962493548847123,0.9994815643405791
379.0,0.9977585467563826,0.9961424420284493,0.999374651484316
380.0,0.9978320029637382,0.9962158982358048,0.9994481076916716
381.0,0.9978527116739484,0.996236606946015,0.9994688164018818
382.0,0.9978211348034147,0.9962050300754813,0.9994372395313481
383.0,0.9978277926598034,0.99621168793187,0.9994438973877368
384.0,0.9980016583264404,0.996385553598507,0.9996177630543738
385.0,0.9978819045619526,0.9962657998340192,0.999498009289886
386.0,0.9977205303873534,0.99610442565942,0.9993366351152868
387.0,0.9977549835764902,0.9961388788485568,0.9993710883044236
388.0,0.9978300881525962,0.9962139834246628,0.9994461928805296
389.0,0.9977564873972172,0.9961403826692838,0.9993725921251506
390.0,0.997705766894366,0.9960896621664326,0.9993218716222994
391.0,0.9977109275154802,0.9960948227875468,0.9993270322434136
392.0,0.9976059548674641,0.9959898501395307,0.9992220595953974
393.0,0.997612421193976,0.9959963164660426,0.9992285259219094
394.0,0.9975571025986623,0.9959409978707289,0.9991732073265956
395.0,0.9974335514039795,0.9958174466760461,0.9990496561319129
396.0,0.9974792483832787,0.9958631436553453,0.9990953531112121
397.0,0.9974245216074397,0.9958084168795063,0.999040626335373
398.0,0.9972980564372967,0.9956819517093634,0.9989141611652301
399.0,0.9972209304377238,0.9956048257097904,0.9988370351656571
400.0,0.9972723663365393,0.9956562616086059,0.9988884710644726
401.0,0.9973335824564342,0.9957174777285008,0.9989496871843676
402.0,0.9974570339280738,0.9958409292001404,0.9990731386560072
403.0,0.9975096049499305,0.9958935002219971,0.9991257096778638
404.0,0.9974737959367773,0.9958576912088439,0.9990899006647107
405.0,0.9974380531165734,0.99582194838864,0.9990541578445068
406.0,0.9974595291464811,0.9958434244185477,0.9990756338744144
407.0,0.9973500931274574,0.995733988399524,0.9989661978553908
408.0,0.9972552243543602,0.9956391196264268,0.9988713290822936
409.0,0.9973540115991888,0.9957379068712554,0.9989701163271222
410.0,0.997402148426351,0.9957860436984176,0.9990182531542844
411.0,0.9973453153715792,0.9957292106436458,0.9989614200995126
412.0,0.997280627037146,0.9956645223092127,0.9988967317650794
413.0,0.997193372118127,0.9955772673901936,0.9988094768460604
414.0,0.9972539455381623,0.9956378408102289,0.9988700502660957
415.0,0.9972128102031742,0.9955967054752408,0.9988289149311076
416.0,0.9972902010051652,0.9956740962772318,0.9989063057330986
417.0,0.9973526913105661,0.9957365865826328,0.9989687960384995
418.0,0.9974448600304995,0.9958287553025661,0.9990609647584329
419.0,0.9974061509073759,0.9957900461794426,0.9990222556353093
420.0,0.997444951548284,0.9958288468203507,0.9990610562762174
421.0,0.9975903955316201,0.9959742908036867,0.9992065002595535
422.0,0.9976280131703105,0.9960119084423771,0.9992441178982439
423.0,0.9975832938342206,0.9959671891062872,0.999199398562154
424.0,0.997627526777962,0.9960114220500286,0.9992436315058953
425.0,0.9976105935275539,0.9959944887996205,0.9992266982554873
426.0,0.9976938425152667,0.9960777377873333,0.9993099472432001
427.0,0.9978308050243418,0.9962147002964085,0.9994469097522752
428.0,0.9977549918378783,0.9961388871099449,0.9993710965658117
429.0,0.9977058999290289,0.9960897952010955,0.9993220046569623
430.0,0.9977285134887612,0.9961124087608278,0.9993446182166946
431.0,0.9977094326415812,0.9960933279136478,0.9993255373695146
432.0,0.9977518339419525,0.9961357292140192,0.9993679386698859
433.0,0.997653846389237,0.9960377416613037,0.9992699511171704
434.0,0.9976573603927529,0.9960412556648195,0.9992734651206863
435.0,0.9976117665084877,0.9959956617805543,0.9992278712364211
436.0,0.9976435984298265,0.9960274937018931,0.9992597031577599
437.0,0.9976390731454673,0.9960229684175339,0.9992551778734007
438.0,0.997618975845962,0.9960028711180287,0.9992350805738954
439.0,0.9976166589279979,0.9960005542000645,0.9992327636559313
440.0,0.9976160556355632,0.9959999509076298,0.9992321603634966
441.0,0.9976039563474237,0.9959878516194903,0.9992200610753571
442.0,0.9976025337928598,0.9959864290649264,0.9992186385207932
443.0,0.9976311751146193,0.9960150703866859,0.9992472798425527
444.0,0.9976805030610535,0.9960643983331201,0.9992966077889869
445.0,0.9976105116708286,0.9959944069428952,0.999226616398762
446.0,0.9976432366936868,0.9960271319657534,0.9992593414216202
447.0,0.9976700602629831,0.9960539555350497,0.9992861649909165
448.0,0.9976867276200599,0.9960706228921266,0.9993028323479933
449.0,0.9977464120851057,0.9961303073571723,0.9993625168130391
450.0,0.9977002689260308,0.9960841641980974,0.9993163736539642
451.0,0.9977848459677185,0.9961687412397852,0.9994009506956519
452.0,0.9978035005419088,0.9961873958139754,0.9994196052698422
453.0,0.9978902552860907,0.9962741505581573,0.999506360014024
454.0,0.9979295462506149,0.9963134415226815,0.9995456509785483
